,Municipio,Cantidad,Dia,Latitud,Longitud
47,Sabinas Hidalgo,0,10,26.5069,-100.179
48,Salinas Victoria,0,10,25.9639,-100.294
49,Hidalgo,0,10,25.9722,-100.451
50,Guadalupe,0,10,25.6792,-100.235
51,Santa Catarina,0,10,25.6756,-100.462
52,Abasolo,0,10,25.9436,-100.394
53,Bustamante,0,10,26.5343,-100.506
54,Guadalupe,0,10,25.6792,-100.235
55,Melchor Ocampo,0,10,26.0554,-99.5431
0,Agualeguas,0,11,26.3128,-99.5391
1,Los Aldamas,0,11,26.064,-99.1958
2,Allende,0,11,25.2836,-100.02
3,Cerralvo,0,11,26.0843,-99.6156
4,China,0,11,25.7033,-99.2365
5,Doctor Arroyo,0,11,23.6731,-100.18
6,Doctor Coss,0,11,25.933,-99.167
7,Lampazos de Naranjo,0,11,27.0245,-100.508
8,Linares,0,11,24.8579,-99.5663
9,Mina,0,11,26.0029,-100.535
10,Montemorelos,0,11,25.1835,-99.8297
11,Monterrey,0,11,25.6714,-100.309
12,Santa Catarina,0,11,25.6756,-100.462
13,Santiago,0,11,25.427,-100.152
14,Vallecillo,0,11,26.6597,-99.9869
15,Villaldama,0,11,26.5008,-100.426
16,Hidalgo,0,11,25.9722,-100.451
17,Abasolo,0,11,25.9436,-100.394
18,Allende,0,11,25.2836,-100.02
19,Hidalgo,0,11,25.9722,-100.451
20,Galeana,0,11,24.8229,-100.074
21,Guadalupe,0,11,25.6792,-100.235
22,Hidalgo,0,11,25.9722,-100.451
23,Santa Catarina,0,11,25.6756,-100.462
24,General Zuazua,0,11,25.8927,-100.106
25,Guadalupe,0,11,25.6792,-100.235
26,Los Herreras,0,11,25.9057,-99.4064
27,Higueras,0,11,25.9634,-100.015
28,Allende,0,11,25.2836,-100.02
29,Abasolo,0,11,25.9436,-100.394
30,Melchor Ocampo,0,11,26.0554,-99.5431
31,Hidalgo,0,11,25.9722,-100.451
32,Abasolo,0,11,25.9436,-100.394
33,Apodaca,0,11,25.7816,-100.188
34,Aramberri,0,11,24.1007,-99.8179
35,Bustamante,0,11,26.5343,-100.506
36,Hualahuises,0,11,24.8838,-99.6752
37,El Carmen,0,11,25.9259,-100.359
38,Galeana,0,11,24.8229,-100.074
39,General Bravo,0,11,25.7926,-99.1786
40,General Escobedo,0,11,25.7802,-100.316
41,General Treviño,0,11,26.223,-99.4838
42,Iturbide,0,11,24.7247,-99.9001
43,Melchor Ocampo,0,11,26.0554,-99.5431
44,Mier y Noriega,0,11,23.4252,-100.117
45,Los Ramones,0,11,25.6987,-99.6248
46,Rayones,0,11,25.0161,-100.075
47,Sabinas Hidalgo,0,11,26.5069,-100.179
48,Salinas Victoria,0,11,25.9639,-100.294
49,Hidalgo,0,11,25.9722,-100.451
50,Guadalupe,0,11,25.6792,-100.235
51,Santa Catarina,0,11,25.6756,-100.462
52,Abasolo,0,11,25.9436,-100.394
53,Bustamante,0,11,26.5343,-100.506
54,Guadalupe,0,11,25.6792,-100.235
55,Melchor Ocampo,0,11,26.0554,-99.5431
0,Agualeguas,0,12,26.3128,-99.5391
1,Los Aldamas,0,12,26.064,-99.1958
2,Allende,0,12,25.2836,-100.02
3,Cerralvo,0,12,26.0843,-99.6156
4,China,0,12,25.7033,-99.2365
5,Doctor Arroyo,0,12,23.6731,-100.18
6,Doctor Coss,0,12,25.933,-99.167
7,Lampazos de Naranjo,0,12,27.0245,-100.508
8,Linares,0,12,24.8579,-99.5663
9,Mina,0,12,26.0029,-100.535
10,Montemorelos,0,12,25.1835,-99.8297
11,Monterrey,0,12,25.6714,-100.309
12,Santa Catarina,0,12,25.6756,-100.462
13,Santiago,0,12,25.427,-100.152
14,Vallecillo,0,12,26.6597,-99.9869
15,Villaldama,0,12,26.5008,-100.426
16,Hidalgo,0,12,25.9722,-100.451
17,Abasolo,0,12,25.9436,-100.394
18,Allende,0,12,25.2836,-100.02
19,Hidalgo,0,12,25.9722,-100.451
20,Galeana,0,12,24.8229,-100.074
21,Guadalupe,0,12,25.6792,-100.235
22,Hidalgo,0,12,25.9722,-100.451
23,Santa Catarina,0,12,25.6756,-100.462
24,General Zuazua,0,12,25.8927,-100.106
25,Guadalupe,0,12,25.6792,-100.235
26,Los Herreras,0,12,25.9057,-99.4064
27,Higueras,0,12,25.9634,-100.015
28,Allende,0,12,25.2836,-100.02
29,Abasolo,0,12,25.9436,-100.394
30,Melchor Ocampo,0,12,26.0554,-99.5431
31,Hidalgo,0,12,25.9722,-100.451
32,Abasolo,0,12,25.9436,-100.394
33,Apodaca,0,12,25.7816,-100.188
34,Aramberri,0,12,24.1007,-99.8179
35,Bustamante,0,12,26.5343,-100.506
36,Hualahuises,0,12,24.8838,-99.6752
37,El Carmen,0,12,25.9259,-100.359
38,Galeana,0,12,24.8229,-100.074
39,General Bravo,0,12,25.7926,-99.1786
40,General Escobedo,0,12,25.7802,-100.316
41,General Treviño,0,12,26.223,-99.4838
42,Iturbide,0,12,24.7247,-99.9001
43,Melchor Ocampo,0,12,26.0554,-99.5431
44,Mier y Noriega,0,12,23.4252,-100.117
45,Los Ramones,0,12,25.6987,-99.6248
46,Rayones,0,12,25.0161,-100.075
47,Sabinas Hidalgo,0,12,26.5069,-100.179
48,Salinas Victoria,0,12,25.9639,-100.294
49,Hidalgo,0,12,25.9722,-100.451
50,Guadalupe,0,12,25.6792,-100.235
51,Santa Catarina,0,12,25.6756,-100.462
52,Abasolo,0,12,25.9436,-100.394
53,Bustamante,0,12,26.5343,-100.506
54,Guadalupe,0,12,25.6792,-100.235
55,Melchor Ocampo,0,12,26.0554,-99.5431
0,Agualeguas,0,13,26.3128,-99.5391
1,Los Aldamas,0,13,26.064,-99.1958
2,Allende,0,13,25.2836,-100.02
3,Cerralvo,0,13,26.0843,-99.6156
4,China,0,13,25.7033,-99.2365
5,Doctor Arroyo,0,13,23.6731,-100.18
6,Doctor Coss,0,13,25.933,-99.167
7,Lampazos de Naranjo,0,13,27.0245,-100.508
8,Linares,0,13,24.8579,-99.5663
9,Mina,0,13,26.0029,-100.535
10,Montemorelos,0,13,25.1835,-99.8297
11,Monterrey,0,13,25.6714,-100.309
12,Santa Catarina,0,13,25.6756,-100.462
13,Santiago,0,13,25.427,-100.152
14,Vallecillo,0,13,26.6597,-99.9869
15,Villaldama,0,13,26.5008,-100.426
16,Hidalgo,0,13,25.9722,-100.451
17,Abasolo,0,13,25.9436,-100.394
18,Allende,0,13,25.2836,-100.02
19,Hidalgo,0,13,25.9722,-100.451
20,Galeana,0,13,24.8229,-100.074
21,Guadalupe,0,13,25.6792,-100.235
22,Hidalgo,0,13,25.9722,-100.451
23,Santa Catarina,0,13,25.6756,-100.462
24,General Zuazua,0,13,25.8927,-100.106
25,Guadalupe,0,13,25.6792,-100.235
26,Los Herreras,0,13,25.9057,-99.4064
27,Higueras,0,13,25.9634,-100.015
28,Allende,0,13,25.2836,-100.02
29,Abasolo,0,13,25.9436,-100.394
30,Melchor Ocampo,0,13,26.0554,-99.5431
31,Hidalgo,0,13,25.9722,-100.451
32,Abasolo,0,13,25.9436,-100.394
33,Apodaca,1,13,25.7816,-100.188
34,Aramberri,0,13,24.1007,-99.8179
35,Bustamante,0,13,26.5343,-100.506
36,Hualahuises,0,13,24.8838,-99.6752
37,El Carmen,0,13,25.9259,-100.359
38,Galeana,0,13,24.8229,-100.074
39,General Bravo,0,13,25.7926,-99.1786
40,General Escobedo,0,13,25.7802,-100.316
41,General Treviño,0,13,26.223,-99.4838
42,Iturbide,0,13,24.7247,-99.9001
43,Melchor Ocampo,0,13,26.0554,-99.5431
44,Mier y Noriega,0,13,23.4252,-100.117
45,Los Ramones,0,13,25.6987,-99.6248
46,Rayones,0,13,25.0161,-100.075
47,Sabinas Hidalgo,0,13,26.5069,-100.179
48,Salinas Victoria,0,13,25.9639,-100.294
49,Hidalgo,0,13,25.9722,-100.451
50,Guadalupe,0,13,25.6792,-100.235
51,Santa Catarina,0,13,25.6756,-100.462
52,Abasolo,0,13,25.9436,-100.394
53,Bustamante,0,13,26.5343,-100.506
54,Guadalupe,2,13,25.6792,-100.235
55,Melchor Ocampo,0,13,26.0554,-99.5431
0,Agualeguas,0,14,26.3128,-99.5391
1,Los Aldamas,0,14,26.064,-99.1958
2,Allende,0,14,25.2836,-100.02
3,Cerralvo,0,14,26.0843,-99.6156
4,China,0,14,25.7033,-99.2365
5,Doctor Arroyo,0,14,23.6731,-100.18
6,Doctor Coss,0,14,25.933,-99.167
7,Lampazos de Naranjo,0,14,27.0245,-100.508
8,Linares,0,14,24.8579,-99.5663
9,Mina,0,14,26.0029,-100.535
10,Montemorelos,0,14,25.1835,-99.8297
11,Monterrey,1,14,25.6714,-100.309
12,Santa Catarina,0,14,25.6756,-100.462
13,Santiago,0,14,25.427,-100.152
14,Vallecillo,0,14,26.6597,-99.9869
15,Villaldama,0,14,26.5008,-100.426
16,Hidalgo,0,14,25.9722,-100.451
17,Abasolo,0,14,25.9436,-100.394
18,Allende,0,14,25.2836,-100.02
19,Hidalgo,0,14,25.9722,-100.451
20,Galeana,0,14,24.8229,-100.074
21,Guadalupe,0,14,25.6792,-100.235
22,Hidalgo,0,14,25.9722,-100.451
23,Santa Catarina,0,14,25.6756,-100.462
24,General Zuazua,0,14,25.8927,-100.106
25,Guadalupe,1,14,25.6792,-100.235
26,Los Herreras,0,14,25.9057,-99.4064
27,Higueras,0,14,25.9634,-100.015
28,Allende,0,14,25.2836,-100.02
29,Abasolo,0,14,25.9436,-100.394
30,Melchor Ocampo,0,14,26.0554,-99.5431
31,Hidalgo,0,14,25.9722,-100.451
32,Abasolo,0,14,25.9436,-100.394
33,Apodaca,0,14,25.7816,-100.188
34,Aramberri,0,14,24.1007,-99.8179
35,Bustamante,0,14,26.5343,-100.506
36,Hualahuises,0,14,24.8838,-99.6752
37,El Carmen,0,14,25.9259,-100.359
38,Galeana,0,14,24.8229,-100.074
39,General Bravo,0,14,25.7926,-99.1786
40,General Escobedo,0,14,25.7802,-100.316
41,General Treviño,0,14,26.223,-99.4838
42,Iturbide,0,14,24.7247,-99.9001
43,Melchor Ocampo,0,14,26.0554,-99.5431
44,Mier y Noriega,0,14,23.4252,-100.117
45,Los Ramones,0,14,25.6987,-99.6248
46,Rayones,0,14,25.0161,-100.075
47,Sabinas Hidalgo,0,14,26.5069,-100.179
48,Salinas Victoria,0,14,25.9639,-100.294
49,Hidalgo,0,14,25.9722,-100.451
50,Guadalupe,0,14,25.6792,-100.235
51,Santa Catarina,0,14,25.6756,-100.462
52,Abasolo,0,14,25.9436,-100.394
53,Bustamante,0,14,26.5343,-100.506
54,Guadalupe,1,14,25.6792,-100.235
55,Melchor Ocampo,0,14,26.0554,-99.5431
0,Agualeguas,0,15,26.3128,-99.5391
1,Los Aldamas,0,15,26.064,-99.1958
2,Allende,0,15,25.2836,-100.02
3,Cerralvo,0,15,26.0843,-99.6156
4,China,0,15,25.7033,-99.2365
5,Doctor Arroyo,0,15,23.6731,-100.18
6,Doctor Coss,0,15,25.933,-99.167
7,Lampazos de Naranjo,0,15,27.0245,-100.508
8,Linares,0,15,24.8579,-99.5663
9,Mina,0,15,26.0029,-100.535
10,Montemorelos,0,15,25.1835,-99.8297
11,Monterrey,0,15,25.6714,-100.309
12,Santa Catarina,0,15,25.6756,-100.462
13,Santiago,0,15,25.427,-100.152
14,Vallecillo,0,15,26.6597,-99.9869
15,Villaldama,0,15,26.5008,-100.426
16,Hidalgo,0,15,25.9722,-100.451
17,Abasolo,0,15,25.9436,-100.394
18,Allende,0,15,25.2836,-100.02
19,Hidalgo,0,15,25.9722,-100.451
20,Galeana,0,15,24.8229,-100.074
21,Guadalupe,0,15,25.6792,-100.235
22,Hidalgo,0,15,25.9722,-100.451
23,Santa Catarina,0,15,25.6756,-100.462
24,General Zuazua,0,15,25.8927,-100.106
25,Guadalupe,0,15,25.6792,-100.235
26,Los Herreras,0,15,25.9057,-99.4064
27,Higueras,0,15,25.9634,-100.015
28,Allende,0,15,25.2836,-100.02
29,Abasolo,0,15,25.9436,-100.394
30,Melchor Ocampo,0,15,26.0554,-99.5431
31,Hidalgo,0,15,25.9722,-100.451
32,Abasolo,0,15,25.9436,-100.394
33,Apodaca,0,15,25.7816,-100.188
34,Aramberri,0,15,24.1007,-99.8179
35,Bustamante,0,15,26.5343,-100.506
36,Hualahuises,0,15,24.8838,-99.6752
37,El Carmen,0,15,25.9259,-100.359
38,Galeana,0,15,24.8229,-100.074
39,General Bravo,0,15,25.7926,-99.1786
40,General Escobedo,1,15,25.7802,-100.316
41,General Treviño,0,15,26.223,-99.4838
42,Iturbide,0,15,24.7247,-99.9001
43,Melchor Ocampo,0,15,26.0554,-99.5431
44,Mier y Noriega,0,15,23.4252,-100.117
45,Los Ramones,0,15,25.6987,-99.6248
46,Rayones,0,15,25.0161,-100.075
47,Sabinas Hidalgo,0,15,26.5069,-100.179
48,Salinas Victoria,0,15,25.9639,-100.294
49,Hidalgo,0,15,25.9722,-100.451
50,Guadalupe,0,15,25.6792,-100.235
51,Santa Catarina,0,15,25.6756,-100.462
52,Abasolo,0,15,25.9436,-100.394
53,Bustamante,0,15,26.5343,-100.506
54,Guadalupe,2,15,25.6792,-100.235
55,Melchor Ocampo,0,15,26.0554,-99.5431
0,Agualeguas,0,16,26.3128,-99.5391
1,Los Aldamas,0,16,26.064,-99.1958
2,Allende,0,16,25.2836,-100.02
3,Cerralvo,0,16,26.0843,-99.6156
4,China,0,16,25.7033,-99.2365
5,Doctor Arroyo,0,16,23.6731,-100.18
6,Doctor Coss,0,16,25.933,-99.167
7,Lampazos de Naranjo,0,16,27.0245,-100.508
8,Linares,0,16,24.8579,-99.5663
9,Mina,0,16,26.0029,-100.535
10,Montemorelos,0,16,25.1835,-99.8297
11,Monterrey,2,16,25.6714,-100.309
12,Santa Catarina,0,16,25.6756,-100.462
13,Santiago,0,16,25.427,-100.152
14,Vallecillo,0,16,26.6597,-99.9869
15,Villaldama,0,16,26.5008,-100.426
16,Hidalgo,0,16,25.9722,-100.451
17,Abasolo,0,16,25.9436,-100.394
18,Allende,0,16,25.2836,-100.02
19,Hidalgo,0,16,25.9722,-100.451
20,Galeana,0,16,24.8229,-100.074
21,Guadalupe,0,16,25.6792,-100.235
22,Hidalgo,0,16,25.9722,-100.451
23,Santa Catarina,0,16,25.6756,-100.462
24,General Zuazua,0,16,25.8927,-100.106
25,Guadalupe,0,16,25.6792,-100.235
26,Los Herreras,0,16,25.9057,-99.4064
27,Higueras,0,16,25.9634,-100.015
28,Allende,0,16,25.2836,-100.02
29,Abasolo,0,16,25.9436,-100.394
30,Melchor Ocampo,0,16,26.0554,-99.5431
31,Hidalgo,0,16,25.9722,-100.451
32,Abasolo,0,16,25.9436,-100.394
33,Apodaca,0,16,25.7816,-100.188
34,Aramberri,0,16,24.1007,-99.8179
35,Bustamante,0,16,26.5343,-100.506
36,Hualahuises,0,16,24.8838,-99.6752
37,El Carmen,0,16,25.9259,-100.359
38,Galeana,0,16,24.8229,-100.074
39,General Bravo,0,16,25.7926,-99.1786
40,General Escobedo,0,16,25.7802,-100.316
41,General Treviño,0,16,26.223,-99.4838
42,Iturbide,0,16,24.7247,-99.9001
43,Melchor Ocampo,0,16,26.0554,-99.5431
44,Mier y Noriega,0,16,23.4252,-100.117
45,Los Ramones,0,16,25.6987,-99.6248
46,Rayones,0,16,25.0161,-100.075
47,Sabinas Hidalgo,0,16,26.5069,-100.179
48,Salinas Victoria,0,16,25.9639,-100.294
49,Hidalgo,0,16,25.9722,-100.451
50,Guadalupe,0,16,25.6792,-100.235
51,Santa Catarina,0,16,25.6756,-100.462
52,Abasolo,0,16,25.9436,-100.394
53,Bustamante,0,16,26.5343,-100.506
54,Guadalupe,0,16,25.6792,-100.235
55,Melchor Ocampo,0,16,26.0554,-99.5431
0,Agualeguas,0,17,26.3128,-99.5391
1,Los Aldamas,0,17,26.064,-99.1958
2,Allende,0,17,25.2836,-100.02
3,Cerralvo,0,17,26.0843,-99.6156
4,China,0,17,25.7033,-99.2365
5,Doctor Arroyo,0,17,23.6731,-100.18
6,Doctor Coss,0,17,25.933,-99.167
7,Lampazos de Naranjo,0,17,27.0245,-100.508
8,Linares,0,17,24.8579,-99.5663
9,Mina,0,17,26.0029,-100.535
10,Montemorelos,0,17,25.1835,-99.8297
11,Monterrey,2,17,25.6714,-100.309
12,Santa Catarina,0,17,25.6756,-100.462
13,Santiago,0,17,25.427,-100.152
14,Vallecillo,0,17,26.6597,-99.9869
15,Villaldama,0,17,26.5008,-100.426
16,Hidalgo,0,17,25.9722,-100.451
17,Abasolo,0,17,25.9436,-100.394
18,Allende,0,17,25.2836,-100.02
19,Hidalgo,0,17,25.9722,-100.451
20,Galeana,0,17,24.8229,-100.074
21,Guadalupe,0,17,25.6792,-100.235
22,Hidalgo,0,17,25.9722,-100.451
23,Santa Catarina,0,17,25.6756,-100.462
24,General Zuazua,0,17,25.8927,-100.106
25,Guadalupe,0,17,25.6792,-100.235
26,Los Herreras,0,17,25.9057,-99.4064
27,Higueras,0,17,25.9634,-100.015
28,Allende,0,17,25.2836,-100.02
29,Abasolo,0,17,25.9436,-100.394
30,Melchor Ocampo,0,17,26.0554,-99.5431
31,Hidalgo,0,17,25.9722,-100.451
32,Abasolo,0,17,25.9436,-100.394
33,Apodaca,0,17,25.7816,-100.188
34,Aramberri,0,17,24.1007,-99.8179
35,Bustamante,0,17,26.5343,-100.506
36,Hualahuises,0,17,24.8838,-99.6752
37,El Carmen,0,17,25.9259,-100.359
38,Galeana,0,17,24.8229,-100.074
39,General Bravo,0,17,25.7926,-99.1786
40,General Escobedo,0,17,25.7802,-100.316
41,General Treviño,0,17,26.223,-99.4838
42,Iturbide,0,17,24.7247,-99.9001
43,Melchor Ocampo,0,17,26.0554,-99.5431
44,Mier y Noriega,0,17,23.4252,-100.117
45,Los Ramones,0,17,25.6987,-99.6248
46,Rayones,0,17,25.0161,-100.075
47,Sabinas Hidalgo,0,17,26.5069,-100.179
48,Salinas Victoria,0,17,25.9639,-100.294
49,Hidalgo,0,17,25.9722,-100.451
50,Guadalupe,0,17,25.6792,-100.235
51,Santa Catarina,0,17,25.6756,-100.462
52,Abasolo,0,17,25.9436,-100.394
53,Bustamante,0,17,26.5343,-100.506
54,Guadalupe,0,17,25.6792,-100.235
55,Melchor Ocampo,0,17,26.0554,-99.5431
0,Agualeguas,0,18,26.3128,-99.5391
1,Los Aldamas,0,18,26.064,-99.1958
2,Allende,0,18,25.2836,-100.02
3,Cerralvo,0,18,26.0843,-99.6156
4,China,0,18,25.7033,-99.2365
5,Doctor Arroyo,0,18,23.6731,-100.18
6,Doctor Coss,0,18,25.933,-99.167
7,Lampazos de Naranjo,0,18,27.0245,-100.508
8,Linares,0,18,24.8579,-99.5663
9,Mina,0,18,26.0029,-100.535
10,Montemorelos,0,18,25.1835,-99.8297
11,Monterrey,0,18,25.6714,-100.309
12,Santa Catarina,0,18,25.6756,-100.462
13,Santiago,0,18,25.427,-100.152
14,Vallecillo,0,18,26.6597,-99.9869
15,Villaldama,0,18,26.5008,-100.426
16,Hidalgo,0,18,25.9722,-100.451
17,Abasolo,0,18,25.9436,-100.394
18,Allende,0,18,25.2836,-100.02
19,Hidalgo,0,18,25.9722,-100.451
20,Galeana,0,18,24.8229,-100.074
21,Guadalupe,0,18,25.6792,-100.235
22,Hidalgo,0,18,25.9722,-100.451
23,Santa Catarina,0,18,25.6756,-100.462
24,General Zuazua,0,18,25.8927,-100.106
25,Guadalupe,0,18,25.6792,-100.235
26,Los Herreras,0,18,25.9057,-99.4064
27,Higueras,0,18,25.9634,-100.015
28,Allende,0,18,25.2836,-100.02
29,Abasolo,0,18,25.9436,-100.394
30,Melchor Ocampo,0,18,26.0554,-99.5431
31,Hidalgo,0,18,25.9722,-100.451
32,Abasolo,0,18,25.9436,-100.394
33,Apodaca,0,18,25.7816,-100.188
34,Aramberri,0,18,24.1007,-99.8179
35,Bustamante,0,18,26.5343,-100.506
36,Hualahuises,0,18,24.8838,-99.6752
37,El Carmen,0,18,25.9259,-100.359
38,Galeana,0,18,24.8229,-100.074
39,General Bravo,0,18,25.7926,-99.1786
40,General Escobedo,0,18,25.7802,-100.316
41,General Treviño,0,18,26.223,-99.4838
42,Iturbide,0,18,24.7247,-99.9001
43,Melchor Ocampo,0,18,26.0554,-99.5431
44,Mier y Noriega,0,18,23.4252,-100.117
45,Los Ramones,0,18,25.6987,-99.6248
46,Rayones,0,18,25.0161,-100.075
47,Sabinas Hidalgo,0,18,26.5069,-100.179
48,Salinas Victoria,0,18,25.9639,-100.294
49,Hidalgo,0,18,25.9722,-100.451
50,Guadalupe,0,18,25.6792,-100.235
51,Santa Catarina,0,18,25.6756,-100.462
52,Abasolo,0,18,25.9436,-100.394
53,Bustamante,0,18,26.5343,-100.506
54,Guadalupe,0,18,25.6792,-100.235
55,Melchor Ocampo,0,18,26.0554,-99.5431
0,Agualeguas,0,19,26.3128,-99.5391
1,Los Aldamas,0,19,26.064,-99.1958
2,Allende,0,19,25.2836,-100.02
3,Cerralvo,0,19,26.0843,-99.6156
4,China,0,19,25.7033,-99.2365
5,Doctor Arroyo,0,19,23.6731,-100.18
6,Doctor Coss,0,19,25.933,-99.167
7,Lampazos de Naranjo,0,19,27.0245,-100.508
8,Linares,0,19,24.8579,-99.5663
9,Mina,0,19,26.0029,-100.535
10,Montemorelos,0,19,25.1835,-99.8297
11,Monterrey,2,19,25.6714,-100.309
12,Santa Catarina,0,19,25.6756,-100.462
13,Santiago,0,19,25.427,-100.152
14,Vallecillo,0,19,26.6597,-99.9869
15,Villaldama,0,19,26.5008,-100.426
16,Hidalgo,0,19,25.9722,-100.451
17,Abasolo,0,19,25.9436,-100.394
18,Allende,0,19,25.2836,-100.02
19,Hidalgo,0,19,25.9722,-100.451
20,Galeana,0,19,24.8229,-100.074
21,Guadalupe,0,19,25.6792,-100.235
22,Hidalgo,0,19,25.9722,-100.451
23,Santa Catarina,0,19,25.6756,-100.462
24,General Zuazua,0,19,25.8927,-100.106
25,Guadalupe,0,19,25.6792,-100.235
26,Los Herreras,0,19,25.9057,-99.4064
27,Higueras,0,19,25.9634,-100.015
28,Allende,0,19,25.2836,-100.02
29,Abasolo,0,19,25.9436,-100.394
30,Melchor Ocampo,0,19,26.0554,-99.5431
31,Hidalgo,0,19,25.9722,-100.451
32,Abasolo,0,19,25.9436,-100.394
33,Apodaca,0,19,25.7816,-100.188
34,Aramberri,0,19,24.1007,-99.8179
35,Bustamante,0,19,26.5343,-100.506
36,Hualahuises,0,19,24.8838,-99.6752
37,El Carmen,0,19,25.9259,-100.359
38,Galeana,0,19,24.8229,-100.074
39,General Bravo,0,19,25.7926,-99.1786
40,General Escobedo,0,19,25.7802,-100.316
41,General Treviño,0,19,26.223,-99.4838
42,Iturbide,0,19,24.7247,-99.9001
43,Melchor Ocampo,0,19,26.0554,-99.5431
44,Mier y Noriega,0,19,23.4252,-100.117
45,Los Ramones,0,19,25.6987,-99.6248
46,Rayones,0,19,25.0161,-100.075
47,Sabinas Hidalgo,0,19,26.5069,-100.179
48,Salinas Victoria,0,19,25.9639,-100.294
49,Hidalgo,0,19,25.9722,-100.451
50,Guadalupe,0,19,25.6792,-100.235
51,Santa Catarina,0,19,25.6756,-100.462
52,Abasolo,0,19,25.9436,-100.394
53,Bustamante,0,19,26.5343,-100.506
54,Guadalupe,1,19,25.6792,-100.235
55,Melchor Ocampo,0,19,26.0554,-99.5431
0,Agualeguas,0,20,26.3128,-99.5391
1,Los Aldamas,0,20,26.064,-99.1958
2,Allende,0,20,25.2836,-100.02
3,Cerralvo,0,20,26.0843,-99.6156
4,China,0,20,25.7033,-99.2365
5,Doctor Arroyo,0,20,23.6731,-100.18
6,Doctor Coss,0,20,25.933,-99.167
7,Lampazos de Naranjo,0,20,27.0245,-100.508
8,Linares,0,20,24.8579,-99.5663
9,Mina,0,20,26.0029,-100.535
10,Montemorelos,0,20,25.1835,-99.8297
11,Monterrey,0,20,25.6714,-100.309
12,Santa Catarina,0,20,25.6756,-100.462
13,Santiago,0,20,25.427,-100.152
14,Vallecillo,0,20,26.6597,-99.9869
15,Villaldama,0,20,26.5008,-100.426
16,Hidalgo,0,20,25.9722,-100.451
17,Abasolo,0,20,25.9436,-100.394
18,Allende,0,20,25.2836,-100.02
19,Hidalgo,0,20,25.9722,-100.451
20,Galeana,0,20,24.8229,-100.074
21,Guadalupe,0,20,25.6792,-100.235
22,Hidalgo,0,20,25.9722,-100.451
23,Santa Catarina,0,20,25.6756,-100.462
24,General Zuazua,0,20,25.8927,-100.106
25,Guadalupe,3,20,25.6792,-100.235
26,Los Herreras,0,20,25.9057,-99.4064
27,Higueras,0,20,25.9634,-100.015
28,Allende,0,20,25.2836,-100.02
29,Abasolo,0,20,25.9436,-100.394
30,Melchor Ocampo,0,20,26.0554,-99.5431
31,Hidalgo,0,20,25.9722,-100.451
32,Abasolo,0,20,25.9436,-100.394
33,Apodaca,1,20,25.7816,-100.188
34,Aramberri,0,20,24.1007,-99.8179
35,Bustamante,0,20,26.5343,-100.506
36,Hualahuises,0,20,24.8838,-99.6752
37,El Carmen,0,20,25.9259,-100.359
38,Galeana,0,20,24.8229,-100.074
39,General Bravo,0,20,25.7926,-99.1786
40,General Escobedo,0,20,25.7802,-100.316
41,General Treviño,0,20,26.223,-99.4838
42,Iturbide,0,20,24.7247,-99.9001
43,Melchor Ocampo,0,20,26.0554,-99.5431
44,Mier y Noriega,0,20,23.4252,-100.117
45,Los Ramones,0,20,25.6987,-99.6248
46,Rayones,0,20,25.0161,-100.075
47,Sabinas Hidalgo,0,20,26.5069,-100.179
48,Salinas Victoria,0,20,25.9639,-100.294
49,Hidalgo,0,20,25.9722,-100.451
50,Guadalupe,0,20,25.6792,-100.235
51,Santa Catarina,0,20,25.6756,-100.462
52,Abasolo,0,20,25.9436,-100.394
53,Bustamante,0,20,26.5343,-100.506
54,Guadalupe,0,20,25.6792,-100.235
55,Melchor Ocampo,0,20,26.0554,-99.5431
0,Agualeguas,0,21,26.3128,-99.5391
1,Los Aldamas,0,21,26.064,-99.1958
2,Allende,0,21,25.2836,-100.02
3,Cerralvo,0,21,26.0843,-99.6156
4,China,0,21,25.7033,-99.2365
5,Doctor Arroyo,0,21,23.6731,-100.18
6,Doctor Coss,0,21,25.933,-99.167
7,Lampazos de Naranjo,0,21,27.0245,-100.508
8,Linares,0,21,24.8579,-99.5663
9,Mina,0,21,26.0029,-100.535
10,Montemorelos,0,21,25.1835,-99.8297
11,Monterrey,2,21,25.6714,-100.309
12,Santa Catarina,0,21,25.6756,-100.462
13,Santiago,0,21,25.427,-100.152
14,Vallecillo,0,21,26.6597,-99.9869
15,Villaldama,0,21,26.5008,-100.426
16,Hidalgo,0,21,25.9722,-100.451
17,Abasolo,0,21,25.9436,-100.394
18,Allende,0,21,25.2836,-100.02
19,Hidalgo,0,21,25.9722,-100.451
20,Galeana,0,21,24.8229,-100.074
21,Guadalupe,0,21,25.6792,-100.235
22,Hidalgo,0,21,25.9722,-100.451
23,Santa Catarina,0,21,25.6756,-100.462
24,General Zuazua,0,21,25.8927,-100.106
25,Guadalupe,0,21,25.6792,-100.235
26,Los Herreras,0,21,25.9057,-99.4064
27,Higueras,0,21,25.9634,-100.015
28,Allende,0,21,25.2836,-100.02
29,Abasolo,0,21,25.9436,-100.394
30,Melchor Ocampo,0,21,26.0554,-99.5431
31,Hidalgo,0,21,25.9722,-100.451
32,Abasolo,0,21,25.9436,-100.394
33,Apodaca,0,21,25.7816,-100.188
34,Aramberri,0,21,24.1007,-99.8179
35,Bustamante,0,21,26.5343,-100.506
36,Hualahuises,0,21,24.8838,-99.6752
37,El Carmen,0,21,25.9259,-100.359
